store_id,item_id,date,algorithm,forecast
STORE_01,ITEM_006,2025-04-29,Weighted Snaive,62.05630026809651
STORE_01,ITEM_006,2025-04-30,Weighted Snaive,73.73100983020554
STORE_01,ITEM_006,2025-05-01,Weighted Snaive,67.58176943699732
STORE_01,ITEM_006,2025-05-02,Weighted Snaive,61.10008936550492
STORE_01,ITEM_006,2025-05-03,Weighted Snaive,63.48614834673816
STORE_01,ITEM_006,2025-05-04,Weighted Snaive,75.67828418230565
STORE_01,ITEM_006,2025-05-05,Weighted Snaive,76.32886505808759
STORE_01,ITEM_006,2025-05-06,Weighted Snaive,79.69079535299373
STORE_01,ITEM_006,2025-05-07,Weighted Snaive,65.75067024128685
STORE_01,ITEM_006,2025-05-08,Weighted Snaive,59.650580875781955
STORE_01,ITEM_006,2025-05-09,Weighted Snaive,86.25647899910635
STORE_01,ITEM_006,2025-05-10,Weighted Snaive,65.44950848972296
STORE_01,ITEM_006,2025-05-11,Weighted Snaive,85.29311885612154
STORE_01,ITEM_006,2025-05-12,Weighted Snaive,84.87488829311886
STORE_01,ITEM_006,2025-05-13,Weighted Snaive,75.67470956210903
STORE_01,ITEM_006,2025-05-14,Weighted Snaive,62.07238605898124
STORE_01,ITEM_006,2025-05-15,Weighted Snaive,63.67113494191242
STORE_01,ITEM_006,2025-05-16,Weighted Snaive,70.51385165326184
STORE_01,ITEM_006,2025-05-17,Weighted Snaive,48.975871313672926
STORE_01,ITEM_006,2025-05-18,Weighted Snaive,71.51742627345844
STORE_01,ITEM_006,2025-05-19,Weighted Snaive,69.58981233243968
STORE_01,ITEM_006,2025-05-20,Weighted Snaive,78.01251117068811
STORE_01,ITEM_006,2025-05-21,Weighted Snaive,75.58623771224308
STORE_01,ITEM_006,2025-05-22,Weighted Snaive,69.93565683646112
STORE_01,ITEM_006,2025-05-23,Weighted Snaive,59.36550491510277
STORE_01,ITEM_006,2025-05-24,Weighted Snaive,63.91957104557641
STORE_01,ITEM_006,2025-05-25,Weighted Snaive,70.0035746201966
STORE_01,ITEM_006,2025-05-26,Weighted Snaive,83.93118856121536
STORE_01,ITEM_006,2025-05-27,Weighted Snaive,76.45397676496873
STORE_01,ITEM_006,2025-05-28,Weighted Snaive,60.75513851653262
STORE_01,ITEM_006,2025-05-29,Weighted Snaive,55.61840929401251
STORE_01,ITEM_006,2025-05-30,Weighted Snaive,60.25290437890973
STORE_01,ITEM_006,2025-05-31,Weighted Snaive,51.2609472743521
STORE_01,ITEM_006,2025-06-01,Weighted Snaive,60.28060768543342
STORE_01,ITEM_006,2025-06-02,Weighted Snaive,64.2207327971403
STORE_01,ITEM_006,2025-06-03,Weighted Snaive,66.72296693476318
STORE_01,ITEM_006,2025-06-04,Weighted Snaive,66.58623771224308
STORE_01,ITEM_006,2025-06-05,Weighted Snaive,56.35746201966042
STORE_01,ITEM_006,2025-06-06,Weighted Snaive,57.546023235031285
STORE_01,ITEM_006,2025-06-07,Weighted Snaive,63.666666666666664
STORE_01,ITEM_006,2025-06-08,Weighted Snaive,59.72654155495979
STORE_01,ITEM_006,2025-06-09,Weighted Snaive,80.72207327971404
STORE_01,ITEM_006,2025-06-10,Weighted Snaive,70.36997319034853
STORE_01,ITEM_006,2025-06-11,Weighted Snaive,74.875781948168
STORE_01,ITEM_006,2025-06-12,Weighted Snaive,54.80697050938338
STORE_01,ITEM_006,2025-06-13,Weighted Snaive,60.85522788203753
STORE_01,ITEM_006,2025-06-14,Weighted Snaive,56.562109025915994
STORE_01,ITEM_006,2025-06-15,Weighted Snaive,64.44146559428061
STORE_01,ITEM_006,2025-06-16,Weighted Snaive,67.90348525469169
STORE_01,ITEM_006,2025-06-17,Weighted Snaive,57.38963360142984
STORE_01,ITEM_006,2025-06-18,Weighted Snaive,60.39767649687221
STORE_01,ITEM_006,2025-06-19,Weighted Snaive,58.373547810545126
STORE_01,ITEM_006,2025-06-20,Weighted Snaive,60.51385165326184
STORE_01,ITEM_006,2025-06-21,Weighted Snaive,55.935656836461135
STORE_01,ITEM_006,2025-06-22,Weighted Snaive,64.59785522788204
STORE_01,ITEM_006,2025-06-23,Weighted Snaive,63.457551385165324
STORE_01,ITEM_006,2025-06-24,Weighted Snaive,62.27345844504021
STORE_01,ITEM_006,2025-06-25,Weighted Snaive,55.18498659517426
STORE_01,ITEM_006,2025-06-26,Weighted Snaive,60.100089365504914
STORE_01,ITEM_006,2025-06-27,Weighted Snaive,51.53798033958892
STORE_01,ITEM_006,2025-06-28,Weighted Snaive,49.14477211796247
STORE_01,ITEM_006,2025-06-29,Weighted Snaive,54.11617515638963
STORE_01,ITEM_006,2025-06-30,Weighted Snaive,53.51385165326184
STORE_01,ITEM_006,2025-07-01,Weighted Snaive,61.00804289544235
STORE_01,ITEM_006,2025-07-02,Weighted Snaive,58.36550491510277
STORE_01,ITEM_006,2025-07-03,Weighted Snaive,51.67024128686327
STORE_01,ITEM_006,2025-07-04,Weighted Snaive,46.9597855227882
STORE_01,ITEM_006,2025-07-05,Weighted Snaive,48.60232350312779
STORE_01,ITEM_006,2025-07-06,Weighted Snaive,44.839142091152816
STORE_01,ITEM_006,2025-07-07,Weighted Snaive,63.56210902591599
STORE_01,ITEM_006,2025-07-08,Weighted Snaive,49.78731009830206
STORE_01,ITEM_006,2025-07-09,Weighted Snaive,46.70688114387847
STORE_01,ITEM_006,2025-07-10,Weighted Snaive,54.546023235031285
STORE_01,ITEM_006,2025-07-11,Weighted Snaive,47.10813226094727
STORE_01,ITEM_006,2025-07-12,Weighted Snaive,42.25290437890974
STORE_01,ITEM_006,2025-07-13,Weighted Snaive,48.21268990169795
STORE_01,ITEM_006,2025-07-14,Weighted Snaive,64.77479892761394
STORE_01,ITEM_006,2025-07-15,Weighted Snaive,68.63449508489724
STORE_01,ITEM_006,2025-07-16,Weighted Snaive,65.34941912421806
STORE_01,ITEM_006,2025-07-17,Weighted Snaive,60.650580875781955
STORE_01,ITEM_006,2025-07-18,Weighted Snaive,57.33333333333334
STORE_01,ITEM_006,2025-07-19,Weighted Snaive,40.2609472743521
STORE_01,ITEM_006,2025-07-20,Weighted Snaive,55.66219839142091
STORE_01,ITEM_006,2025-07-21,Weighted Snaive,72.61840929401251
STORE_01,ITEM_006,2025-07-22,Weighted Snaive,41.827524575513856
STORE_01,ITEM_006,2025-07-23,Weighted Snaive,54.87935656836462
STORE_01,ITEM_006,2025-07-24,Weighted Snaive,48.943699731903486
STORE_01,ITEM_006,2025-07-25,Weighted Snaive,52.89544235924933
STORE_01,ITEM_006,2025-07-26,Weighted Snaive,48.93565683646112
STORE_01,ITEM_006,2025-07-27,Weighted Snaive,48.79892761394102
STORE_01,ITEM_006,2025-07-28,Weighted Snaive,47.092046470062556
STORE_01,ITEM_006,2025-07-29,Weighted Snaive,51.88739946380697
STORE_01,ITEM_006,2025-07-30,Weighted Snaive,45.99195710455764
STORE_01,ITEM_006,2025-07-31,Weighted Snaive,36.31724754244861
STORE_01,ITEM_006,2025-08-01,Weighted Snaive,38.943699731903486
STORE_01,ITEM_006,2025-08-02,Weighted Snaive,38.57819481680071
STORE_01,ITEM_006,2025-08-03,Weighted Snaive,58.425379803395884
STORE_01,ITEM_006,2025-08-04,Weighted Snaive,53.100089365504914
STORE_01,ITEM_006,2025-08-05,Weighted Snaive,42.0
STORE_01,ITEM_006,2025-08-06,Weighted Snaive,45.99999999999999
STORE_01,ITEM_006,2025-08-07,Weighted Snaive,45.056300268096514
STORE_01,ITEM_006,2025-08-08,Weighted Snaive,34.10455764075067
STORE_01,ITEM_006,2025-08-09,Weighted Snaive,37.86327077747989
STORE_01,ITEM_006,2025-08-10,Weighted Snaive,36.85522788203753
STORE_01,ITEM_006,2025-08-11,Weighted Snaive,41.47363717605004
STORE_01,ITEM_006,2025-08-12,Weighted Snaive,46.120643431635386
STORE_01,ITEM_006,2025-08-13,Weighted Snaive,40.11260053619303
STORE_01,ITEM_006,2025-08-14,Weighted Snaive,31.98391420911528
STORE_01,ITEM_006,2025-08-15,Weighted Snaive,37.32529043789097
STORE_01,ITEM_006,2025-08-16,Weighted Snaive,33.847184986595174
STORE_01,ITEM_006,2025-08-17,Weighted Snaive,39.29311885612154
STORE_01,ITEM_006,2025-08-18,Weighted Snaive,32.18856121537087
STORE_01,ITEM_006,2025-08-19,Weighted Snaive,46.32529043789097
STORE_01,ITEM_006,2025-08-20,Weighted Snaive,42.29311885612154
STORE_01,ITEM_006,2025-08-21,Weighted Snaive,36.61840929401251
STORE_01,ITEM_006,2025-08-22,Weighted Snaive,31.63449508489723
STORE_01,ITEM_006,2025-08-23,Weighted Snaive,41.228775692582666
STORE_01,ITEM_006,2025-08-24,Weighted Snaive,41.815013404825734
STORE_01,ITEM_006,2025-08-25,Weighted Snaive,39.25290437890974
STORE_01,ITEM_006,2025-08-26,Weighted Snaive,25.81948168007149
STORE_01,ITEM_006,2025-08-27,Weighted Snaive,42.80339588918678
STORE_01,ITEM_006,2025-08-28,Weighted Snaive,32.31724754244861
STORE_01,ITEM_006,2025-08-29,Weighted Snaive,36.8632707774799
STORE_01,ITEM_006,2025-08-30,Weighted Snaive,33.75513851653262
STORE_01,ITEM_006,2025-08-31,Weighted Snaive,41.019660411081325
STORE_01,ITEM_006,2025-09-01,Weighted Snaive,31.417336907953526
STORE_01,ITEM_006,2025-09-02,Weighted Snaive,37.64253798033959
STORE_01,ITEM_006,2025-09-03,Weighted Snaive,35.2609472743521
STORE_01,ITEM_006,2025-09-04,Weighted Snaive,30.682752457551388
STORE_01,ITEM_006,2025-09-05,Weighted Snaive,32.31724754244861
STORE_01,ITEM_006,2025-09-06,Weighted Snaive,36.373547810545126
STORE_01,ITEM_006,2025-09-07,Weighted Snaive,31.212689901697942
STORE_01,ITEM_006,2025-09-08,Weighted Snaive,41.204647006255584
STORE_01,ITEM_006,2025-09-09,Weighted Snaive,37.99195710455764
STORE_01,ITEM_006,2025-09-10,Weighted Snaive,34.92761394101877
STORE_01,ITEM_006,2025-09-11,Weighted Snaive,29.008042895442365
STORE_01,ITEM_006,2025-09-12,Weighted Snaive,33.75067024128686
STORE_01,ITEM_006,2025-09-13,Weighted Snaive,33.98391420911528
STORE_01,ITEM_006,2025-09-14,Weighted Snaive,36.32529043789098
STORE_01,ITEM_006,2025-09-15,Weighted Snaive,29.578194816800714
STORE_01,ITEM_006,2025-09-16,Weighted Snaive,35.919571045576404
STORE_01,ITEM_006,2025-09-17,Weighted Snaive,40.03217158176944
STORE_01,ITEM_006,2025-09-18,Weighted Snaive,38.18051831992851
STORE_01,ITEM_006,2025-09-19,Weighted Snaive,28.999999999999996
STORE_01,ITEM_006,2025-09-20,Weighted Snaive,31.967828418230564
STORE_01,ITEM_006,2025-09-21,Weighted Snaive,40.048257372654156
STORE_01,ITEM_006,2025-09-22,Weighted Snaive,32.244861483467375
STORE_01,ITEM_006,2025-09-23,Weighted Snaive,39.65058087578194
STORE_01,ITEM_006,2025-09-24,Weighted Snaive,32.112600536193035
STORE_01,ITEM_006,2025-09-25,Weighted Snaive,29.10455764075067
STORE_01,ITEM_006,2025-09-26,Weighted Snaive,35.67470956210902
STORE_01,ITEM_006,2025-09-27,Weighted Snaive,30.919571045576408
STORE_01,ITEM_006,2025-09-28,Weighted Snaive,37.529937444146555
STORE_01,ITEM_006,2025-09-29,Weighted Snaive,32.309204647006254
STORE_01,ITEM_006,2025-09-30,Weighted Snaive,34.69079535299374
STORE_01,ITEM_006,2025-10-01,Weighted Snaive,34.14477211796247
STORE_01,ITEM_006,2025-10-02,Weighted Snaive,36.88739946380697
STORE_01,ITEM_006,2025-10-03,Weighted Snaive,28.610366398570154
STORE_01,ITEM_006,2025-10-04,Weighted Snaive,32.9597855227882
STORE_01,ITEM_006,2025-10-05,Weighted Snaive,35.618409294012515
STORE_01,ITEM_006,2025-10-06,Weighted Snaive,36.562109025916
STORE_01,ITEM_006,2025-10-07,Weighted Snaive,37.70688114387846
STORE_01,ITEM_006,2025-10-08,Weighted Snaive,37.09651474530831
STORE_01,ITEM_006,2025-10-09,Weighted Snaive,34.586237712243076
STORE_01,ITEM_006,2025-10-10,Weighted Snaive,31.188561215370864
STORE_01,ITEM_006,2025-10-11,Weighted Snaive,30.879356568364614
STORE_01,ITEM_006,2025-10-12,Weighted Snaive,33.975871313672926
STORE_01,ITEM_006,2025-10-13,Weighted Snaive,37.68275245755138
STORE_01,ITEM_006,2025-10-14,Weighted Snaive,40.37354781054513
STORE_01,ITEM_006,2025-10-15,Weighted Snaive,38.00804289544236
STORE_01,ITEM_006,2025-10-16,Weighted Snaive,34.38159070598749
STORE_01,ITEM_006,2025-10-17,Weighted Snaive,26.610366398570154
STORE_01,ITEM_006,2025-10-18,Weighted Snaive,32.91152815013405
STORE_01,ITEM_006,2025-10-19,Weighted Snaive,38.236818588025024
STORE_01,ITEM_006,2025-10-20,Weighted Snaive,38.806970509383376
STORE_01,ITEM_006,2025-10-21,Weighted Snaive,41.92403932082216
STORE_01,ITEM_006,2025-10-22,Weighted Snaive,37.02412868632708
STORE_01,ITEM_006,2025-10-23,Weighted Snaive,36.13226094727435
STORE_01,ITEM_006,2025-10-24,Weighted Snaive,36.96782841823056
STORE_01,ITEM_006,2025-10-25,Weighted Snaive,37.57819481680072
STORE_01,ITEM_006,2025-10-26,Weighted Snaive,39.489722966934764
STORE_01,ITEM_006,2025-10-27,Weighted Snaive,47.156389633601435
STORE_01,ITEM_006,2025-10-28,Weighted Snaive,49.28507596067917
STORE_01,ITEM_006,2025-10-29,Weighted Snaive,38.088471849865954
STORE_01,ITEM_006,2025-10-30,Weighted Snaive,42.26899016979446
STORE_01,ITEM_006,2025-10-31,Weighted Snaive,40.64253798033959
STORE_01,ITEM_006,2025-11-01,Weighted Snaive,39.98391420911528
STORE_01,ITEM_006,2025-11-02,Weighted Snaive,34.18856121537086
STORE_01,ITEM_006,2025-11-03,Weighted Snaive,38.911528150134046
STORE_01,ITEM_006,2025-11-04,Weighted Snaive,35.64253798033959
STORE_01,ITEM_006,2025-11-05,Weighted Snaive,36.68275245755139
STORE_01,ITEM_006,2025-11-06,Weighted Snaive,37.67470956210902
STORE_01,ITEM_006,2025-11-07,Weighted Snaive,40.172475424486144
STORE_01,ITEM_006,2025-11-08,Weighted Snaive,32.626452189454874
STORE_01,ITEM_006,2025-11-09,Weighted Snaive,43.18051831992851
STORE_01,ITEM_006,2025-11-10,Weighted Snaive,43.80697050938338
STORE_01,ITEM_006,2025-11-11,Weighted Snaive,49.152815013404826
STORE_01,ITEM_006,2025-11-12,Weighted Snaive,33.82752457551385
STORE_01,ITEM_006,2025-11-13,Weighted Snaive,40.20464700625559
STORE_01,ITEM_006,2025-11-14,Weighted Snaive,35.29311885612154
STORE_01,ITEM_006,2025-11-15,Weighted Snaive,40.28507596067918
STORE_01,ITEM_006,2025-11-16,Weighted Snaive,38.11617515638964
STORE_01,ITEM_006,2025-11-17,Weighted Snaive,47.17247542448615
STORE_01,ITEM_006,2025-11-18,Weighted Snaive,39.024128686327074
STORE_01,ITEM_006,2025-11-19,Weighted Snaive,46.01608579088472
STORE_01,ITEM_006,2025-11-20,Weighted Snaive,39.46201966041108
STORE_01,ITEM_006,2025-11-21,Weighted Snaive,44.594280607685434
STORE_01,ITEM_006,2025-11-22,Weighted Snaive,43.52993744414656
STORE_01,ITEM_006,2025-11-23,Weighted Snaive,70.25290437890975
STORE_01,ITEM_006,2025-11-24,Weighted Snaive,62.88293118856121
STORE_01,ITEM_006,2025-11-25,Weighted Snaive,46.120643431635386
STORE_01,ITEM_006,2025-11-26,Weighted Snaive,40.437890974084006
STORE_01,ITEM_006,2025-11-27,Weighted Snaive,41.52993744414656
STORE_01,ITEM_006,2025-11-28,Weighted Snaive,44.871313672922255
STORE_01,ITEM_006,2025-11-29,Weighted Snaive,43.68275245755138
STORE_01,ITEM_006,2025-11-30,Weighted Snaive,50.172475424486144
STORE_01,ITEM_006,2025-12-01,Weighted Snaive,52.312779267202856
STORE_01,ITEM_006,2025-12-02,Weighted Snaive,57.373547810545126
STORE_01,ITEM_006,2025-12-03,Weighted Snaive,46.81143878462913
STORE_01,ITEM_006,2025-12-04,Weighted Snaive,38.46559428060769
STORE_01,ITEM_006,2025-12-05,Weighted Snaive,51.57819481680071
STORE_01,ITEM_006,2025-12-06,Weighted Snaive,39.911528150134046
STORE_01,ITEM_006,2025-12-07,Weighted Snaive,51.07596067917783
STORE_01,ITEM_006,2025-12-08,Weighted Snaive,47.301161751563896
STORE_01,ITEM_006,2025-12-09,Weighted Snaive,64.31724754244863
STORE_01,ITEM_006,2025-12-10,Weighted Snaive,41.24486148346738
STORE_01,ITEM_006,2025-12-11,Weighted Snaive,43.54602323503128
STORE_01,ITEM_006,2025-12-12,Weighted Snaive,47.381590705987485
STORE_01,ITEM_006,2025-12-13,Weighted Snaive,59.40125111706881
STORE_01,ITEM_006,2025-12-14,Weighted Snaive,49.14834673815907
STORE_01,ITEM_006,2025-12-15,Weighted Snaive,64.4816800714924
STORE_01,ITEM_006,2025-12-16,Weighted Snaive,56.01608579088472
STORE_01,ITEM_006,2025-12-17,Weighted Snaive,58.50580875781949
STORE_01,ITEM_006,2025-12-18,Weighted Snaive,51.40929401251117
STORE_01,ITEM_006,2025-12-19,Weighted Snaive,45.25290437890974
STORE_01,ITEM_006,2025-12-20,Weighted Snaive,59.85522788203753
STORE_01,ITEM_006,2025-12-21,Weighted Snaive,50.57015192135837
STORE_01,ITEM_006,2025-12-22,Weighted Snaive,58.02770330652368
STORE_01,ITEM_006,2025-12-23,Weighted Snaive,62.088471849865954
STORE_01,ITEM_006,2025-12-24,Weighted Snaive,80.42627345844504
STORE_01,ITEM_006,2025-12-25,Weighted Snaive,56.47721179624664
STORE_01,ITEM_006,2025-12-26,Weighted Snaive,55.437890974084
STORE_01,ITEM_006,2025-12-27,Weighted Snaive,54.83914209115281
STORE_01,ITEM_006,2025-12-28,Weighted Snaive,73.0035746201966
STORE_01,ITEM_006,2025-12-29,Weighted Snaive,65.09204647006256
STORE_01,ITEM_006,2025-12-30,Weighted Snaive,54.61036639857016
STORE_01,ITEM_006,2025-12-31,Weighted Snaive,72.45397676496871
STORE_01,ITEM_007,2025-01-01,Weighted Snaive,38.7390527256479
STORE_01,ITEM_007,2025-01-02,Weighted Snaive,26.36550491510277
STORE_01,ITEM_007,2025-01-03,Weighted Snaive,31.36550491510277
STORE_01,ITEM_007,2025-01-04,Weighted Snaive,29.389633601429846
STORE_01,ITEM_007,2025-01-05,Weighted Snaive,29.212689901697942
STORE_01,ITEM_007,2025-01-06,Weighted Snaive,36.309204647006254
STORE_01,ITEM_007,2025-01-07,Weighted Snaive,35.56657730116175
STORE_01,ITEM_007,2025-01-08,Weighted Snaive,36.03217158176943
STORE_01,ITEM_007,2025-01-09,Weighted Snaive,30.268990169794456
STORE_01,ITEM_007,2025-01-10,Weighted Snaive,28.62645218945487
STORE_01,ITEM_007,2025-01-11,Weighted Snaive,38.53798033958892
STORE_01,ITEM_007,2025-01-12,Weighted Snaive,41.425379803395884
STORE_01,ITEM_007,2025-01-13,Weighted Snaive,35.75871313672922
STORE_01,ITEM_007,2025-01-14,Weighted Snaive,44.62645218945487
STORE_01,ITEM_007,2025-01-15,Weighted Snaive,36.74709562109026
STORE_01,ITEM_007,2025-01-16,Weighted Snaive,35.31724754244861
STORE_01,ITEM_007,2025-01-17,Weighted Snaive,37.268990169794456
STORE_01,ITEM_007,2025-01-18,Weighted Snaive,30.967828418230564
STORE_01,ITEM_007,2025-01-19,Weighted Snaive,37.594280607685434
STORE_01,ITEM_007,2025-01-20,Weighted Snaive,43.55406613047364
STORE_01,ITEM_007,2025-01-21,Weighted Snaive,44.11260053619303
STORE_01,ITEM_007,2025-01-22,Weighted Snaive,40.42180518319928
STORE_01,ITEM_007,2025-01-23,Weighted Snaive,37.61840929401251
STORE_01,ITEM_007,2025-01-24,Weighted Snaive,32.96782841823057
STORE_01,ITEM_007,2025-01-25,Weighted Snaive,36.45397676496872
STORE_01,ITEM_007,2025-01-26,Weighted Snaive,44.457551385165324
STORE_01,ITEM_007,2025-01-27,Weighted Snaive,37.29311885612154
STORE_01,ITEM_007,2025-01-28,Weighted Snaive,45.7390527256479
STORE_01,ITEM_007,2025-01-29,Weighted Snaive,32.34941912421805
STORE_01,ITEM_007,2025-01-30,Weighted Snaive,38.871313672922255
STORE_01,ITEM_007,2025-01-31,Weighted Snaive,48.49776586237712
STORE_01,ITEM_007,2025-02-01,Weighted Snaive,35.3976764968722
STORE_01,ITEM_007,2025-02-02,Weighted Snaive,43.94369973190348
STORE_01,ITEM_007,2025-02-03,Weighted Snaive,56.132260947274354
STORE_01,ITEM_007,2025-02-04,Weighted Snaive,48.38159070598749
STORE_01,ITEM_007,2025-02-05,Weighted Snaive,44.42180518319929
STORE_01,ITEM_007,2025-02-06,Weighted Snaive,42.943699731903486
STORE_01,ITEM_007,2025-02-07,Weighted Snaive,33.39767649687221
STORE_01,ITEM_007,2025-02-08,Weighted Snaive,42.93565683646112
STORE_01,ITEM_007,2025-02-09,Weighted Snaive,42.839142091152816
STORE_01,ITEM_007,2025-02-10,Weighted Snaive,44.47363717605005
STORE_01,ITEM_007,2025-02-11,Weighted Snaive,58.59428060768544
STORE_01,ITEM_007,2025-02-12,Weighted Snaive,39.951742627345844
STORE_01,ITEM_007,2025-02-13,Weighted Snaive,39.66666666666667
STORE_01,ITEM_007,2025-02-14,Weighted Snaive,33.65058087578195
STORE_01,ITEM_007,2025-02-15,Weighted Snaive,38.34941912421805
STORE_01,ITEM_007,2025-02-16,Weighted Snaive,39.50580875781949
STORE_01,ITEM_007,2025-02-17,Weighted Snaive,51.722966934763186
STORE_01,ITEM_007,2025-02-18,Weighted Snaive,44.20107238605898
STORE_01,ITEM_007,2025-02-19,Weighted Snaive,45.722966934763186
STORE_01,ITEM_007,2025-02-20,Weighted Snaive,39.57015192135835
STORE_01,ITEM_007,2025-02-21,Weighted Snaive,36.626452189454874
STORE_01,ITEM_007,2025-02-22,Weighted Snaive,36.172475424486144
STORE_01,ITEM_007,2025-02-23,Weighted Snaive,45.30920464700626
STORE_01,ITEM_007,2025-02-24,Weighted Snaive,38.22877569258266
STORE_01,ITEM_007,2025-02-25,Weighted Snaive,38.21268990169794
STORE_01,ITEM_007,2025-02-26,Weighted Snaive,42.45755138516533
STORE_01,ITEM_007,2025-02-27,Weighted Snaive,41.06434316353887
STORE_01,ITEM_007,2025-02-28,Weighted Snaive,39.47006255585344
STORE_01,ITEM_007,2025-03-01,Weighted Snaive,42.15638963360143
STORE_01,ITEM_007,2025-03-02,Weighted Snaive,50.839142091152816
STORE_01,ITEM_007,2025-03-03,Weighted Snaive,46.29311885612154
STORE_01,ITEM_007,2025-03-04,Weighted Snaive,47.58623771224308
STORE_01,ITEM_007,2025-03-05,Weighted Snaive,43.11260053619303
STORE_01,ITEM_007,2025-03-06,Weighted Snaive,39.60232350312779
STORE_01,ITEM_007,2025-03-07,Weighted Snaive,50.650580875781955
STORE_01,ITEM_007,2025-03-08,Weighted Snaive,43.301161751563896
STORE_01,ITEM_007,2025-03-09,Weighted Snaive,47.67470956210903
STORE_01,ITEM_007,2025-03-10,Weighted Snaive,52.67470956210904
STORE_01,ITEM_007,2025-03-11,Weighted Snaive,47.489722966934764
STORE_01,ITEM_007,2025-03-12,Weighted Snaive,50.64253798033959
STORE_01,ITEM_007,2025-03-13,Weighted Snaive,47.9597855227882
STORE_01,ITEM_007,2025-03-14,Weighted Snaive,42.554066130473636
STORE_01,ITEM_007,2025-03-15,Weighted Snaive,44.25290437890975
STORE_01,ITEM_007,2025-03-16,Weighted Snaive,50.172475424486144
STORE_01,ITEM_007,2025-03-17,Weighted Snaive,51.204647006255584
STORE_01,ITEM_007,2025-03-18,Weighted Snaive,54.88739946380698
STORE_01,ITEM_007,2025-03-19,Weighted Snaive,57.29311885612154
STORE_01,ITEM_007,2025-03-20,Weighted Snaive,39.65058087578194
STORE_01,ITEM_007,2025-03-21,Weighted Snaive,48.32529043789098
STORE_01,ITEM_007,2025-03-22,Weighted Snaive,45.53798033958892
STORE_01,ITEM_007,2025-03-23,Weighted Snaive,49.385165326184094
STORE_01,ITEM_007,2025-03-24,Weighted Snaive,66.98748882931189
STORE_01,ITEM_007,2025-03-25,Weighted Snaive,54.93565683646112
STORE_01,ITEM_007,2025-03-26,Weighted Snaive,40.69079535299374
STORE_01,ITEM_007,2025-03-27,Weighted Snaive,41.88739946380697
STORE_01,ITEM_007,2025-03-28,Weighted Snaive,47.24486148346738
STORE_01,ITEM_007,2025-03-29,Weighted Snaive,37.228775692582666
STORE_01,ITEM_007,2025-03-30,Weighted Snaive,51.923145665773006
STORE_01,ITEM_007,2025-03-31,Weighted Snaive,45.092046470062556
STORE_01,ITEM_007,2025-04-01,Weighted Snaive,53.698838248436104
STORE_01,ITEM_007,2025-04-02,Weighted Snaive,48.64253798033959
STORE_01,ITEM_007,2025-04-03,Weighted Snaive,41.594280607685434
STORE_01,ITEM_007,2025-04-04,Weighted Snaive,47.0402144772118
STORE_01,ITEM_007,2025-04-05,Weighted Snaive,43.85522788203753
STORE_01,ITEM_007,2025-04-06,Weighted Snaive,48.1805183199285
STORE_01,ITEM_007,2025-04-07,Weighted Snaive,50.33333333333333
STORE_01,ITEM_007,2025-04-08,Weighted Snaive,65.50223413762288
STORE_01,ITEM_007,2025-04-09,Weighted Snaive,42.50223413762288
STORE_01,ITEM_007,2025-04-10,Weighted Snaive,40.196604110813226
STORE_01,ITEM_007,2025-04-11,Weighted Snaive,44.2207327971403
STORE_01,ITEM_007,2025-04-12,Weighted Snaive,52.16443252904379
STORE_01,ITEM_007,2025-04-13,Weighted Snaive,49.57015192135835
STORE_01,ITEM_007,2025-04-14,Weighted Snaive,50.092046470062556
STORE_01,ITEM_007,2025-04-15,Weighted Snaive,49.91599642537981
STORE_01,ITEM_007,2025-04-16,Weighted Snaive,44.13672922252011
STORE_01,ITEM_007,2025-04-17,Weighted Snaive,42.98391420911528
STORE_01,ITEM_007,2025-04-18,Weighted Snaive,45.88739946380697
STORE_01,ITEM_007,2025-04-19,Weighted Snaive,39.204647006255584
STORE_01,ITEM_007,2025-04-20,Weighted Snaive,46.14030384271671
STORE_01,ITEM_007,2025-04-21,Weighted Snaive,47.05183199285076
STORE_01,ITEM_007,2025-04-22,Weighted Snaive,54.341376228775694
STORE_01,ITEM_007,2025-04-23,Weighted Snaive,51.46201966041108
STORE_01,ITEM_007,2025-04-24,Weighted Snaive,39.47363717605004
STORE_01,ITEM_007,2025-04-25,Weighted Snaive,48.27703306523682
STORE_01,ITEM_007,2025-04-26,Weighted Snaive,45.951742627345844
STORE_01,ITEM_007,2025-04-27,Weighted Snaive,54.686327077748
STORE_01,ITEM_007,2025-04-28,Weighted Snaive,53.417336907953526
STORE_01,ITEM_007,2025-04-29,Weighted Snaive,45.0402144772118
STORE_01,ITEM_007,2025-04-30,Weighted Snaive,51.63449508489724
STORE_01,ITEM_007,2025-05-01,Weighted Snaive,37.236818588025024
STORE_01,ITEM_007,2025-05-02,Weighted Snaive,40.839142091152816
STORE_01,ITEM_007,2025-05-03,Weighted Snaive,42.562109025916
STORE_01,ITEM_007,2025-05-04,Weighted Snaive,46.83914209115281
STORE_01,ITEM_007,2025-05-05,Weighted Snaive,58.22073279714031
STORE_01,ITEM_007,2025-05-06,Weighted Snaive,55.152815013404826
STORE_01,ITEM_007,2025-05-07,Weighted Snaive,49.38963360142984
STORE_01,ITEM_007,2025-05-08,Weighted Snaive,41.21268990169794
STORE_01,ITEM_007,2025-05-09,Weighted Snaive,46.45397676496872
STORE_01,ITEM_007,2025-05-10,Weighted Snaive,42.594280607685434
STORE_01,ITEM_007,2025-05-11,Weighted Snaive,42.27703306523682
