date,actual,store_id,item_id,SES,Moving Average,TES,Weighted Snaive,Growth Snaive,Weighted AOA,sARIMA,STLF,Theta,Simple Snaive
2024-07-17,45,STORE_01,ITEM_004,,,193.45450831011945,49.445933869526364,,,62.454298854207934,-0.014794724437648598,,46.0
2024-07-18,38,STORE_01,ITEM_004,,,193.70554477512277,46.77479892761394,,,63.49387361503006,-0.014794724437648598,,60.0
2024-07-19,57,STORE_01,ITEM_004,,,194.52979940798505,47.46559428060768,,,63.35513605229802,-0.014794724437648598,,64.0
2024-07-20,78,STORE_01,ITEM_004,,,197.18783432101188,49.05987488829311,,,64.09386242311786,-0.014794724437648598,,73.0
2024-07-21,50,STORE_01,ITEM_004,,,195.43825139904263,51.344950848972296,,,63.55813254123549,-0.014794724437648598,,83.0
2024-07-22,48,STORE_01,ITEM_004,,,199.0132565370277,48.47363717605005,,,63.62397695291355,-0.014794724437648598,,69.0
2024-07-23,56,STORE_01,ITEM_004,,,197.73274257665932,57.05183199285076,,,62.628435728980314,-0.014794724437648598,,74.0
2024-07-24,51,STORE_01,ITEM_004,,,197.69788910570466,36.90348525469168,,,61.976925030432454,-0.014794724437648598,,45.0
2024-07-25,43,STORE_01,ITEM_004,,,198.7392756632351,39.06791778373548,,,64.14982086878443,-0.014794724437648598,,61.0
2024-07-26,42,STORE_01,ITEM_004,,,201.92157774660006,40.75067024128686,,,63.71372871377192,-0.014794724437648598,,62.0
2024-07-27,63,STORE_01,ITEM_004,,,198.47411803461335,46.742627345844504,,,62.541280570018486,-0.014794724437648598,,65.0
2024-07-28,58,STORE_01,ITEM_004,,,202.22780424770937,43.196604110813226,,,64.64003139007004,-0.014794724437648598,,55.0
2024-07-29,40,STORE_01,ITEM_004,,,198.1440977215383,51.919571045576404,,,62.56612041277769,-0.014794724437648598,,55.0
2024-07-30,44,STORE_01,ITEM_004,,,200.3358173545279,45.33333333333333,,,63.60569517359982,-0.014794724437648598,,41.0
2024-07-31,39,STORE_01,ITEM_004,,,202.95141403425677,41.74709562109026,,,63.46695761086777,-0.014794724437648598,,37.0
2024-08-01,33,STORE_01,ITEM_004,,,202.1595864894917,38.333333333333336,,,64.20568398168761,-0.014794724437648598,,40.0
2024-08-02,49,STORE_01,ITEM_004,,,203.60614542434325,38.51385165326184,,,63.66995409980525,-0.014794724437648598,,47.0
2024-08-03,45,STORE_01,ITEM_004,,,205.98392463547347,36.32529043789098,,,63.73579851148332,-0.014794724437648598,,35.0
2024-08-04,56,STORE_01,ITEM_004,,,205.2691984022622,40.18856121537087,,,62.74025728755008,-0.014794724437648598,,48.0
2024-08-05,28,STORE_01,ITEM_004,,,206.24023647380278,41.00000000000001,,,62.08874658900221,-0.014794724437648598,,41.0
2024-08-06,39,STORE_01,ITEM_004,,,208.5921145744963,36.08847184986595,,,64.26164242735419,-0.014794724437648598,,27.0
2024-08-07,44,STORE_01,ITEM_004,,,207.23504891473357,40.42180518319928,,,63.82555027234168,-0.014794724437648598,,37.0
2024-08-08,47,STORE_01,ITEM_004,,,208.1574591983228,34.65862377122431,,,62.653102128588245,-0.014794724437648598,,36.0
2024-08-09,42,STORE_01,ITEM_004,,,206.86344989323723,37.911528150134046,,,64.7518529486398,-0.014794724437648598,,42.0
2024-08-10,70,STORE_01,ITEM_004,,,207.87392605754758,38.228775692582666,,,62.677941971347444,-0.014794724437648598,,48.0
2024-08-11,44,STORE_01,ITEM_004,,,208.54018971284705,37.481680071492406,,,63.71751673216958,-0.014794724437648598,,55.0
2024-08-12,34,STORE_01,ITEM_004,,,209.93370143955016,38.204647006255584,,,63.57877916943753,-0.014794724437648598,,48.0
2024-08-13,36,STORE_01,ITEM_004,,,210.45181915495544,39.268990169794456,,,64.31750554025737,-0.014794724437648598,,41.0
2024-08-14,32,STORE_01,ITEM_004,,,212.15517188902282,34.34137622877569,,,63.78177565837502,-0.014794724437648598,,38.0
2024-08-15,38,STORE_01,ITEM_004,,,212.36730980214372,35.45755138516533,,,63.847620070053075,-0.014794724437648598,,48.0
2024-08-16,48,STORE_01,ITEM_004,,,213.0290439346683,33.2609472743521,,,62.85207884611984,-0.014794724437648598,,40.0
2024-08-17,44,STORE_01,ITEM_004,,,213.28008039967162,37.666666666666664,,,62.20056814757197,-0.014794724437648598,,36.0
2024-08-18,51,STORE_01,ITEM_004,,,214.1043350325339,37.22073279714031,,,64.37346398592396,-0.014794724437648598,,43.0
2024-08-19,33,STORE_01,ITEM_004,,,216.76236994556078,40.2609472743521,,,63.93737183091145,-0.014794724437648598,,42.0
2024-08-20,35,STORE_01,ITEM_004,,,215.01278702359153,31.795352993744412,,,62.76492368715802,-0.014794724437648598,,23.0
2024-08-21,32,STORE_01,ITEM_004,,,218.5877921615766,34.31724754244862,,,64.86367450720957,-0.014794724437648598,,42.0
2024-08-22,53,STORE_01,ITEM_004,,,217.30727820120822,35.53798033958893,,,62.78976352991722,-0.014794724437648598,,41.0
2024-08-23,45,STORE_01,ITEM_004,,,217.27242473025356,27.570151921358356,,,63.82933829073935,-0.014794724437648598,,33.0
2024-08-24,47,STORE_01,ITEM_004,,,218.313811287784,33.31724754244862,,,63.690600728007304,-0.014794724437648598,,35.0
2024-08-25,33,STORE_01,ITEM_004,,,221.49611337114897,30.260947274352098,,,64.42932709882714,-0.014794724437648598,,38.0
2024-08-26,35,STORE_01,ITEM_004,,,218.0486536591622,34.96782841823056,,,63.89359721694479,-0.014794724437648598,,38.0
2024-08-27,36,STORE_01,ITEM_004,,,221.80233987225822,37.975871313672926,,,63.95944162862285,-0.014794724437648598,,37.0
2024-08-28,32,STORE_01,ITEM_004,,,217.71863334608713,32.67470956210902,,,62.96390040468961,-0.014794724437648598,,36.0
2024-08-29,31,STORE_01,ITEM_004,,,219.91035297907675,28.54602323503128,,,62.31238970614175,-0.014794724437648598,,33.0
2024-08-30,34,STORE_01,ITEM_004,,,222.52594965880567,34.44950848972296,,,64.48528554449373,-0.014794724437648598,,46.0
2024-08-31,67,STORE_01,ITEM_004,,,221.7341221140406,29.064343163538876,,,64.04919338948123,-0.014794724437648598,,26.0
2024-09-01,29,STORE_01,ITEM_004,,,223.18068104889215,27.871313672922255,,,62.8767452457278,-0.014794724437648598,,41.0
2024-09-02,36,STORE_01,ITEM_004,,,225.55846026002237,34.0,,,64.97549606577935,-0.014794724437648598,,34.0
2024-09-03,39,STORE_01,ITEM_004,,,224.8437340268111,40.38963360142985,,,62.901585088487,-0.014794724437648598,,38.0
2024-09-04,30,STORE_01,ITEM_004,,,225.81477209835168,34.0402144772118,,,63.94115984930914,-0.014794724437648598,,30.0
2024-09-05,33,STORE_01,ITEM_004,,,228.1666501990452,28.62645218945487,,,63.80242228657709,-0.014794724437648598,,32.0
2024-09-06,34,STORE_01,ITEM_004,,,226.80958453928247,29.260947274352098,,,64.54114865739693,-0.014794724437648598,,30.0
2024-09-07,28,STORE_01,ITEM_004,,,227.73199482287166,25.959785522788202,,,64.00541877551457,-0.014794724437648598,,28.0
2024-09-08,53,STORE_01,ITEM_004,,,226.43798551778607,38.15638963360143,,,64.07126318719263,-0.014794724437648598,,53.0
2024-09-09,29,STORE_01,ITEM_004,,,227.44846168209642,27.99195710455764,,,63.07572196325939,-0.014794724437648598,,27.0
2024-09-10,25,STORE_01,ITEM_004,,,228.1147253373959,32.341376228775694,,,62.42421126471153,-0.014794724437648598,,31.0
2024-09-11,38,STORE_01,ITEM_004,,,229.50823706409906,32.048257372654156,,,64.59710710306351,-0.014794724437648598,,29.0
2024-09-12,36,STORE_01,ITEM_004,,,230.02635477950435,32.64253798033959,,,64.161014948051,-0.014794724437648598,,33.0
2024-09-13,45,STORE_01,ITEM_004,,,231.72970751357173,27.341376228775694,,,62.98856680429757,-0.014794724437648598,,28.0
2024-09-14,52,STORE_01,ITEM_004,,,231.94184542669262,22.277033065236818,,,65.08731762434913,-0.014794724437648598,,28.0
2024-09-15,38,STORE_01,ITEM_004,,,232.6035795592172,28.815013404825738,,,63.013406647056776,-0.014794724437648598,,37.0
2024-09-16,35,STORE_01,ITEM_004,,,232.85461602422052,34.847184986595174,,,64.0529814078789,-0.014794724437648598,,43.0
2024-09-17,28,STORE_01,ITEM_004,,,233.6788706570828,31.72296693476318,,,63.914243845146856,-0.014794724437648598,,28.0
2024-09-18,30,STORE_01,ITEM_004,,,236.33690557010962,30.722966934763182,,,64.65297021596669,-0.014794724437648598,,30.0
2024-09-19,23,STORE_01,ITEM_004,,,234.58732264814037,27.008042895442358,,,64.11724033408433,-0.014794724437648598,,27.0
2024-09-20,33,STORE_01,ITEM_004,,,238.16232778612545,26.831099195710458,,,64.18308474576239,-0.014794724437648598,,39.0
2024-09-21,41,STORE_01,ITEM_004,,,236.88181382575706,33.64253798033959,,,63.18754352182915,-0.014794724437648598,,35.0
2024-09-22,34,STORE_01,ITEM_004,,,236.84696035480246,31.798927613941014,,,62.53603282328129,-0.014794724437648598,,45.0
2024-09-23,40,STORE_01,ITEM_004,,,237.8883469123329,33.83109919571046,,,64.70892866163327,-0.014794724437648598,,46.0
2024-09-24,38,STORE_01,ITEM_004,,,241.07064899569787,40.33333333333333,,,64.27283650662076,-0.014794724437648598,,40.0
2024-09-25,39,STORE_01,ITEM_004,,,237.6231892837111,34.088471849865954,,,63.10038836286733,-0.014794724437648598,,31.0
2024-09-26,30,STORE_01,ITEM_004,,,241.37687549680712,26.594280607685437,,,65.19913918291888,-0.014794724437648598,,34.0
2024-09-27,39,STORE_01,ITEM_004,,,237.29316897063603,26.87935656836461,,,63.125228205626534,-0.014794724437648598,,35.0
2024-09-28,45,STORE_01,ITEM_004,,,239.48488860362565,28.90348525469169,,,64.16480296644866,-0.014794724437648598,,39.0
2024-09-29,27,STORE_01,ITEM_004,,,242.10048528335452,35.562109025915994,,,64.02606540371661,-0.014794724437648598,,42.0
2024-09-30,27,STORE_01,ITEM_004,,,241.30865773858943,29.863270777479894,,,64.76479177453645,-0.014794724437648598,,36.0
2024-10-01,40,STORE_01,ITEM_004,,,242.755216673441,35.02412868632708,,,64.22906189265409,-0.014794724437648598,,30.0
2024-10-02,40,STORE_01,ITEM_004,,,245.13299588457122,32.60232350312779,,,64.29490630433214,-0.014794724437648598,,42.0
2024-10-03,24,STORE_01,ITEM_004,,,244.41826965136,32.0,,,63.29936508039891,-0.014794724437648598,,33.0
2024-10-04,34,STORE_01,ITEM_004,,,245.38930772290058,25.847184986595174,,,62.64785438185105,-0.014794724437648598,,39.0
2024-10-05,50,STORE_01,ITEM_004,,,247.7411858235941,26.943699731903482,,,64.82075022020302,-0.014794724437648598,,32.0
2024-10-06,43,STORE_01,ITEM_004,,,246.38412016383137,33.92761394101877,,,64.38465806519052,-0.014794724437648598,,41.0
2024-10-07,34,STORE_01,ITEM_004,,,247.30653044742056,36.14834673815907,,,63.212209921437086,-0.014794724437648598,,47.0
2024-10-08,48,STORE_01,ITEM_004,,,246.01252114233498,31.309204647006254,,,65.31096074148864,-0.014794724437648598,,27.0
2024-10-09,37,STORE_01,ITEM_004,,,247.02299730664532,24.212689901697946,,,63.23704976419629,-0.014794724437648598,,33.0
2024-10-10,35,STORE_01,ITEM_004,,,247.6892609619448,26.63449508489723,,,64.27662452501842,-0.014794724437648598,,31.0
2024-10-11,42,STORE_01,ITEM_004,,,249.0827726886479,28.927613941018762,,,64.13788696228637,-0.014794724437648598,,35.0
2024-10-12,49,STORE_01,ITEM_004,,,249.6008904040532,25.586237712243076,,,64.8766133331062,-0.014794724437648598,,31.0
2024-10-13,38,STORE_01,ITEM_004,,,251.30424313812057,32.96782841823056,,,64.34088345122385,-0.014794724437648598,,38.0
2024-10-14,26,STORE_01,ITEM_004,,,251.51638105124147,41.10813226094728,,,64.4067278629019,-0.014794724437648598,,57.0
2024-10-15,32,STORE_01,ITEM_004,,,252.1781151837661,29.293118856121538,,,63.411186638968665,-0.014794724437648598,,29.0
2024-10-16,34,STORE_01,ITEM_004,,,252.42915164876942,31.429848078641644,,,62.759675940420806,-0.014794724437648598,,27.0
2024-10-17,29,STORE_01,ITEM_004,,,253.2534062816317,30.99195710455764,,,64.93257177877278,-0.014794724437648598,,31.0
2024-10-18,38,STORE_01,ITEM_004,,,255.91144119465852,29.64253798033959,,,64.49647962376028,-0.014794724437648598,,34.0
2024-10-19,44,STORE_01,ITEM_004,,,254.16185827268927,25.919571045576408,,,63.324031480006845,-0.014794724437648598,,30.0
2024-10-20,49,STORE_01,ITEM_004,,,257.73686341067435,38.83109919571046,,,65.4227823000584,-0.014794724437648598,,54.0
2024-10-21,36,STORE_01,ITEM_004,,,256.45634945030594,36.15638963360143,,,63.34887132276605,-0.014794724437648598,,45.0
2024-10-22,40,STORE_01,ITEM_004,,,256.4214959793513,37.943699731903486,,,64.38844608358818,-0.014794724437648598,,37.0
2024-10-23,23,STORE_01,ITEM_004,,,257.46288253688175,28.722966934763182,,,64.24970852085613,-0.014794724437648598,,25.0
2024-10-24,38,STORE_01,ITEM_004,,,260.6451846202467,26.27703306523682,,,64.98843489167596,-0.014794724437648598,,28.0
2024-10-25,41,STORE_01,ITEM_004,,,257.19772490825994,25.62645218945487,,,64.4527050097936,-0.014794724437648598,,27.0
2024-10-26,51,STORE_01,ITEM_004,,,260.951411121356,29.927613941018766,,,64.51854942147166,-0.014794724437648598,,33.0
2024-10-27,49,STORE_01,ITEM_004,,,256.86770459518493,33.260947274352105,,,63.523008197538424,-0.014794724437648598,,42.0
2024-10-28,44,STORE_01,ITEM_004,,,259.0594242281746,37.51385165326184,,,62.871497498990564,-0.014794724437648598,,41.0
2024-10-29,32,STORE_01,ITEM_004,,,261.6750209079034,38.46201966041108,,,65.04439333734254,-0.014794724437648598,,30.0
2024-10-30,34,STORE_01,ITEM_004,,,260.88319336313833,35.92761394101877,,,64.60830118233004,-0.014794724437648598,,42.0
2024-10-31,26,STORE_01,ITEM_004,,,262.3297522979899,31.26899016979446,,,63.4358530385766,-0.014794724437648598,,36.0
2024-11-01,32,STORE_01,ITEM_004,,,264.7075315091201,30.991957104557645,,,65.53460385862816,-0.014794724437648598,,29.0
2024-11-02,56,STORE_01,ITEM_004,,,263.99280527590884,28.911528150134046,,,63.46069288133581,-0.014794724437648598,,32.0
2024-11-03,42,STORE_01,ITEM_004,,,264.9638433474494,35.481680071492406,,,64.50026764215794,-0.014794724437648598,,50.0
2024-11-04,32,STORE_01,ITEM_004,,,267.31572144814294,44.88739946380697,,,64.36153007942589,-0.014794724437648598,,49.0
2024-11-05,42,STORE_01,ITEM_004,,,265.9586557883802,41.739052725647895,,,65.10025645024572,-0.014794724437648598,,38.0
2024-11-06,41,STORE_01,ITEM_004,,,266.88106607196937,42.14477211796247,,,64.56452656836336,-0.014794724437648598,,34.0
2024-11-07,52,STORE_01,ITEM_004,,,265.58705676688385,31.586237712243076,,,64.63037098004142,-0.014794724437648598,,38.0
2024-11-08,40,STORE_01,ITEM_004,,,266.5975329311942,26.983914209115284,,,63.63482975610818,-0.014794724437648598,,30.0
2024-11-09,48,STORE_01,ITEM_004,,,267.2637965864937,37.86327077747989,,,62.98331905756032,-0.014794724437648598,,50.0
2024-11-10,50,STORE_01,ITEM_004,,,268.6573083131968,32.89544235924933,,,65.1562148959123,-0.014794724437648598,,41.0
2024-11-11,31,STORE_01,ITEM_004,,,269.1754260286021,38.5218945487042,,,64.7201227408998,-0.014794724437648598,,41.0
2024-11-12,50,STORE_01,ITEM_004,,,270.87877876266947,32.1367292225201,,,63.54767459714636,-0.014794724437648598,,25.0
2024-11-13,49,STORE_01,ITEM_004,,,271.09091667579037,41.50223413762288,,,65.64642541719792,-0.014794724437648598,,30.0
2024-11-14,48,STORE_01,ITEM_004,,,271.7526508083149,35.31724754244861,,,63.57251443990557,-0.014794724437648598,,36.0
2024-11-15,39,STORE_01,ITEM_004,,,272.0036872733183,33.86327077747989,,,64.6120892007277,-0.014794724437648598,,43.0
2024-11-16,66,STORE_01,ITEM_004,,,272.82794190618057,33.68275245755139,,,64.47335163799565,-0.014794724437648598,,31.0
2024-11-17,57,STORE_01,ITEM_004,,,275.48597681920734,38.86327077747989,,,65.21207800881548,-0.014794724437648598,,46.0
2024-11-18,28,STORE_01,ITEM_004,,,273.73639389723814,41.48972296693476,,,64.67634812693312,-0.014794724437648598,,55.0
2024-11-19,48,STORE_01,ITEM_004,,,277.31139903522325,47.016085790884716,,,64.74219253861118,-0.014794724437648598,,44.0
2024-11-20,41,STORE_01,ITEM_004,,,276.03088507485484,39.00804289544235,,,63.74665131467794,-0.014794724437648598,,42.0
2024-11-21,40,STORE_01,ITEM_004,,,275.9960316039002,38.722966934763186,,,63.09514061613008,-0.014794724437648598,,37.0
2024-11-22,45,STORE_01,ITEM_004,,,277.03741816143065,39.62645218945487,,,65.26803645448206,-0.014794724437648598,,41.0
2024-11-23,53,STORE_01,ITEM_004,,,280.2197202447956,56.594280607685434,,,64.83194429946955,-0.014794724437648598,,51.0
2024-11-24,125,STORE_01,ITEM_004,,,276.77226053280884,42.97587131367291,,,63.65949615571612,-0.014794724437648598,,42.0
2024-11-25,50,STORE_01,ITEM_004,,,280.52594674590483,48.0840035746202,,,65.75824697576768,-0.014794724437648598,,63.0
2024-11-26,36,STORE_01,ITEM_004,,,276.4422402197338,38.31724754244862,,,63.684335998475326,-0.014794724437648598,,42.0
2024-11-27,39,STORE_01,ITEM_004,,,278.6339598527234,45.11260053619303,,,64.72391075929745,-0.014794724437648598,,40.0
2024-11-28,46,STORE_01,ITEM_004,,,281.24955653245223,41.90348525469169,,,64.5851731965654,-0.014794724437648598,,47.0
2024-11-29,68,STORE_01,ITEM_004,,,280.45772898768723,39.32529043789098,,,65.32389956738524,-0.014794724437648598,,40.0
2024-11-30,39,STORE_01,ITEM_004,,,281.9042879225388,45.236818588025024,,,64.78816968550288,-0.014794724437648598,,52.0
2024-12-01,65,STORE_01,ITEM_004,,,284.282067133669,40.46559428060769,,,64.85401409718094,-0.014794724437648598,,57.0
2024-12-02,39,STORE_01,ITEM_004,,,283.56734090045774,47.5218945487042,,,63.8584728732477,-0.014794724437648598,,59.0
2024-12-03,36,STORE_01,ITEM_004,,,284.5383789719983,52.31724754244863,,,63.20696217469984,-0.014794724437648598,,47.0
2024-12-04,53,STORE_01,ITEM_004,,,286.89025707269184,37.236818588025024,,,65.37985801305182,-0.014794724437648598,,47.0
2024-12-05,56,STORE_01,ITEM_004,,,285.5331914129291,36.85522788203753,,,64.94376585803931,-0.014794724437648598,,48.0
2024-12-06,47,STORE_01,ITEM_004,,,286.4556016965183,35.99195710455764,,,63.77131771428588,-0.014794724437648598,,43.0
2024-12-07,66,STORE_01,ITEM_004,,,285.1615923914327,45.02412868632708,,,65.87006853433743,-0.014794724437648598,,46.0
2024-12-08,47,STORE_01,ITEM_004,,,286.17206855574307,45.51385165326184,,,63.796157557045085,-0.014794724437648598,,62.0
2024-12-09,50,STORE_01,ITEM_004,,,286.83833221104254,42.25290437890974,,,64.83573231786721,-0.014794724437648598,,50.0
2024-12-10,45,STORE_01,ITEM_004,,,288.2318439377456,53.38963360142984,,,64.69699475513517,-0.014794724437648598,,53.0
2024-12-11,65,STORE_01,ITEM_004,,,288.749961653151,36.91957104557641,,,65.435721125955,-0.014794724437648598,,43.0
2024-12-12,59,STORE_01,ITEM_004,,,290.45331438721837,40.03217158176944,,,64.89999124407264,-0.014794724437648598,,35.0
2024-12-13,55,STORE_01,ITEM_004,,,290.66545230033927,45.61036639857015,,,64.9658356557507,-0.014794724437648598,,45.0
2024-12-14,83,STORE_01,ITEM_004,,,291.3271864328638,41.81501340482574,,,63.97029443181746,-0.014794724437648598,,50.0
2024-12-15,58,STORE_01,ITEM_004,,,291.5782228978672,46.943699731903486,,,63.3187837332696,-0.014794724437648598,,49.0
2024-12-16,39,STORE_01,ITEM_004,,,292.40247753072947,61.77479892761394,,,65.49167957162157,-0.014794724437648598,,62.0
2024-12-17,60,STORE_01,ITEM_004,,,295.06051244375624,58.84718498659518,,,65.05558741660907,-0.014794724437648598,,70.0
2024-12-18,56,STORE_01,ITEM_004,,,293.310929521787,54.26899016979446,,,63.88313927285564,-0.014794724437648598,,62.0
2024-12-19,61,STORE_01,ITEM_004,,,296.8859346597721,44.36550491510276,,,65.9818900929072,-0.014794724437648598,,42.0
2024-12-20,39,STORE_01,ITEM_004,,,295.6054206994037,46.8632707774799,,,63.90797911561484,-0.014794724437648598,,53.0
2024-12-21,48,STORE_01,ITEM_004,,,295.570567228449,43.57015192135835,,,64.94755387643697,-0.014794724437648598,,53.0
2024-12-22,67,STORE_01,ITEM_004,,,296.61195378597955,60.28060768543342,,,64.80881631370492,-0.014794724437648598,,91.0
2024-12-23,66,STORE_01,ITEM_004,,,299.7942558693445,59.742627345844504,,,65.54754268452476,-0.014794724437648598,,77.0
2024-12-24,61,STORE_01,ITEM_004,,,296.34679615735774,96.5183199285076,,,65.0118128026424,-0.014794724437648598,,81.0
2024-12-25,54,STORE_01,ITEM_004,,,300.10048237045373,51.38963360142984,,,65.07765721432045,-0.014794724437648598,,53.0
2024-12-26,42,STORE_01,ITEM_004,,,296.0167758442827,41.93565683646113,,,64.08211599038722,-0.014794724437648598,,53.0
2024-12-27,57,STORE_01,ITEM_004,,,298.2084954772723,41.90348525469169,,,63.43060529183936,-0.014794724437648598,,50.0
2024-12-28,66,STORE_01,ITEM_004,,,300.82409215700113,52.93565683646113,,,65.60350113019135,-0.014794724437648598,,50.0
2024-12-29,79,STORE_01,ITEM_004,,,300.0322646122361,51.76675603217158,,,65.16740897517884,-0.014794724437648598,,68.0
2024-12-30,56,STORE_01,ITEM_004,,,301.47882354708764,70.37712243074174,,,63.99496083142541,-0.014794724437648598,,76.0
2024-12-31,71,STORE_01,ITEM_004,,,303.85660275821783,90.4816800714924,,,66.09371165147697,-0.014794724437648598,,83.0
2024-01-02,61,STORE_01,ITEM_005,,,50.57831178706817,48.3011617515639,,,56.61012494004804,-4.769104973001305,,48.0
2024-01-03,50,STORE_01,ITEM_005,,,51.74547915666715,34.309204647006254,,,53.073950738132204,1.1011166898395794,,40.0
2024-01-04,64,STORE_01,ITEM_005,,,54.62728581057589,36.92761394101877,,,53.31498358335651,-0.26898869402849135,,44.0
2024-01-05,40,STORE_01,ITEM_005,,,52.31622116207444,43.8230563002681,,,48.739019643726834,0.05079288675696253,,57.0
2024-01-06,71,STORE_01,ITEM_005,,,53.40157145243427,41.00804289544236,,,49.73733327217056,-0.02384389710921235,,39.0
2024-01-07,52,STORE_01,ITEM_005,,,53.428669870978645,43.40929401251117,,,50.18491323223823,-0.006423727091278978,,66.0
2024-01-08,54,STORE_01,ITEM_005,,,56.86634032652179,47.31724754244861,,,52.91693271918376,-0.01048958185798246,,41.0
2024-01-09,49,STORE_01,ITEM_005,,,56.90313335317085,48.666666666666664,,,51.76106148929974,-0.009540614369897829,,52.0
2024-01-10,43,STORE_01,ITEM_005,,,57.929555251512184,35.37354781054513,,,51.6560899157646,-0.009762102678043129,,33.0
2024-01-11,59,STORE_01,ITEM_005,,,57.696397239290675,40.87131367292225,,,51.2727986893555,-0.009710407471135584,,46.0
2024-01-12,34,STORE_01,ITEM_005,,,56.15301600753532,45.73458445040214,,,49.23990970917007,-0.00972247309410048,,66.0
2024-01-13,71,STORE_01,ITEM_005,,,57.79789311710365,39.92761394101877,,,47.50756296819178,-0.009719656986646043,,41.0
2024-01-14,67,STORE_01,ITEM_005,,,60.18685687023808,56.97944593386953,,,51.05510058097147,-0.00972031426403802,,78.0
2024-01-15,45,STORE_01,ITEM_005,,,57.40005313879756,60.87935656836461,,,50.821594119413724,-0.009720160855982044,,69.0
2024-01-16,38,STORE_01,ITEM_005,,,59.2775009482375,48.437890974084,,,53.477444384490084,-0.00972019666130857,,51.0
2024-01-17,55,STORE_01,ITEM_005,,,59.9788689857298,46.07238605898124,,,51.44828050263606,-0.009720188304371906,,41.0
2024-01-18,38,STORE_01,ITEM_005,,,58.801240098493096,44.92761394101876,,,51.5922855927665,-0.009720190254874727,,50.0
2024-01-19,44,STORE_01,ITEM_005,,,59.3191615172549,42.53440571939232,,,51.547171752379484,-0.009720189799628815,,30.0
2024-01-20,70,STORE_01,ITEM_005,,,60.24903909093033,42.00804289544236,,,51.45709738763895,-0.009720189905882873,,40.0
2024-01-21,64,STORE_01,ITEM_005,,,60.52955691005546,53.425379803395884,,,50.89561669677533,-0.009720189881083254,,72.0
2024-01-22,52,STORE_01,ITEM_005,,,63.14245340431435,54.409294012511175,,,51.377751725598635,-0.009720189886871466,,69.0
2024-01-23,39,STORE_01,ITEM_005,,,62.38813844750884,60.795352993744416,,,51.90741918468603,-0.009720189885520501,,46.0
2024-01-24,62,STORE_01,ITEM_005,,,63.42520544201608,45.92761394101876,,,51.16644274670606,-0.009720189885835815,,55.0
2024-01-25,60,STORE_01,ITEM_005,,,63.50923931360529,50.489722966934764,,,52.25627905114025,-0.009720189885762221,,64.0
2024-01-26,36,STORE_01,ITEM_005,,,64.35938623011403,46.983914209115284,,,51.95114215381192,-0.009720189885779398,,50.0
2024-01-27,82,STORE_01,ITEM_005,,,64.2527070564612,37.03217158176944,,,51.24527763867095,-0.00972018988577539,,31.0
2024-01-28,80,STORE_01,ITEM_005,,,65.1057649392556,58.2609472743521,,,53.555753029285334,-0.009720189885776324,,63.0
2024-01-29,57,STORE_01,ITEM_005,,,65.01980632571627,50.562109025915994,,,51.16233769595312,-0.009720189885776106,,52.0
2024-01-30,41,STORE_01,ITEM_005,,,66.72519031281234,61.32529043789097,,,51.42852871274901,-0.009720189885776156,,60.0
2024-01-31,60,STORE_01,ITEM_005,,,68.34114577105775,51.277033065236814,,,51.4538815080926,-0.009720189885776144,,55.0
2024-02-01,72,STORE_01,ITEM_005,,,64.79691521339915,46.18856121537087,,,51.76743198957668,-0.009720189885776147,,51.0
2024-02-02,64,STORE_01,ITEM_005,,,65.96408258299812,43.156389633601435,,,51.12093967170209,-0.009720189885776147,,54.0
2024-02-03,64,STORE_01,ITEM_005,,,68.84588923690686,46.5218945487042,,,51.51910484532273,-0.009720189885776147,,57.0
2024-02-04,78,STORE_01,ITEM_005,,,66.53482458840541,51.79892761394102,,,51.918198046993844,-0.009720189885776147,,70.0
2024-02-05,50,STORE_01,ITEM_005,,,67.62017487876523,55.37712243074173,,,50.992448164689286,-0.009720189885776147,,67.0
2024-02-06,39,STORE_01,ITEM_005,,,67.64727329730961,63.233243967828415,,,51.67864686612816,-0.009720189885776147,,49.0
2024-02-07,54,STORE_01,ITEM_005,,,71.08494375285277,44.16443252904379,,,51.92453174143395,-0.009720189885776147,,58.0
2024-02-08,56,STORE_01,ITEM_005,,,71.12173677950182,48.69079535299374,,,51.28622537877135,-0.009720189885776147,,49.0
2024-02-09,69,STORE_01,ITEM_005,,,72.14815867784314,43.317247542448605,,,53.646097383361294,-0.009720189885776147,,43.0
2024-02-10,69,STORE_01,ITEM_005,,,71.91500066562165,52.309204647006254,,,51.30477845213923,-0.009720189885776147,,53.0
2024-02-11,76,STORE_01,ITEM_005,,,70.37161943386629,44.92761394101876,,,51.55349404874961,-0.009720189885776147,,52.0
2024-02-12,66,STORE_01,ITEM_005,,,72.0164965434346,59.304736371760505,,,51.56876848153494,-0.009720189885776147,,87.0
2024-02-13,46,STORE_01,ITEM_005,,,74.40546029656906,49.85165326184093,,,51.82459125265513,-0.009720189885776147,,35.0
2024-02-14,57,STORE_01,ITEM_005,,,71.61865656512853,48.698838248436104,,,51.19025756829271,-0.009720189885776147,,49.0
2024-02-15,56,STORE_01,ITEM_005,,,73.49610437456846,46.309204647006254,,,51.60043237790524,-0.009720189885776147,,48.0
2024-02-16,49,STORE_01,ITEM_005,,,74.19747241206076,52.024128686327074,,,52.01820072552838,-0.009720189885776147,,45.0
